Zipcode,Population,Number of Households,Household Income,Poverty Count,Poverty Rate,Total Commute Time,Average Commute Time,Total Vehicles,Average Vehicles per Household
52037,993.0,447.0,63365.0,79.0,7.955689828801611,505.0,1.1297539149888143,480.0,1.0738255033557047
52038,636.0,203.0,79750.0,80.0,12.578616352201259,249.0,1.2266009852216748,230.0,1.1330049261083743
52039,850.0,339.0,91023.0,35.0,4.117647058823529,468.0,1.3805309734513274,415.0,1.224188790560472
52040,5776.0,2442.0,63829.0,128.0,2.21606648199446,3051.0,1.2493857493857494,2820.0,1.1547911547911547
52041,1778.0,655.0,65938.0,60.0,3.374578177727784,866.0,1.3221374045801526,770.0,1.1755725190839694
52042,1561.0,599.0,59236.0,52.0,3.331197950032031,653.0,1.0901502504173624,540.0,0.9015025041736227
52043,2269.0,1019.0,48490.0,317.0,13.970912296165713,1017.0,0.9980372914622179,860.0,0.8439646712463199
52044,141.0,50.0,75833.0,0.0,0.0,49.0,0.98,50.0,1.0
52045,2499.0,948.0,74722.0,130.0,5.202080832332933,1295.0,1.3660337552742616,1185.0,1.25
52046,2402.0,884.0,72045.0,138.0,5.745212323064114,1267.0,1.4332579185520362,1155.0,1.3065610859728507
52047,755.0,271.0,54375.0,186.0,24.635761589403973,341.0,1.2583025830258303,320.0,1.1808118081180812
52048,402.0,160.0,58214.0,32.0,7.960199004975125,156.0,0.975,140.0,0.875
52049,1357.0,563.0,61354.0,142.0,10.464259395725866,670.0,1.1900532859680284,600.0,1.0657193605683837
52050,449.0,184.0,66818.0,32.0,7.12694877505568,223.0,1.2119565217391304,210.0,1.141304347826087
52052,3068.0,1399.0,52366.0,281.0,9.159061277705346,1453.0,1.0385989992852038,1315.0,0.9399571122230165
52053,982.0,364.0,75714.0,10.0,1.0183299389002036,460.0,1.2637362637362637,400.0,1.098901098901099
52054,848.0,347.0,86250.0,41.0,4.834905660377358,445.0,1.282420749279539,415.0,1.1959654178674353
52057,7826.0,3255.0,58883.0,890.0,11.372348581650908,4013.0,1.2328725038402457,3870.0,1.1889400921658986
52060,8403.0,3692.0,47973.0,1589.0,18.909913126264428,3700.0,1.0021668472372698,3375.0,0.9141386782231853
52064,924.0,346.0,62692.0,49.0,5.303030303030303,432.0,1.2485549132947977,415.0,1.199421965317919
52065,1111.0,447.0,60208.0,45.0,4.05040504050405,542.0,1.2125279642058167,505.0,1.1297539149888143
52066,53.0,32.0,31250.0,9.0,16.9811320754717,19.0,0.59375,20.0,0.625
52068,4650.0,1676.0,101296.0,248.0,5.333333333333333,2530.0,1.509546539379475,2420.0,1.4439140811455846
52069,1476.0,549.0,67847.0,127.0,8.604336043360433,710.0,1.2932604735883424,645.0,1.174863387978142
52070,1008.0,461.0,51033.0,65.0,6.448412698412699,363.0,0.7874186550976139,360.0,0.7809110629067245
52072,309.0,113.0,66094.0,3.0,0.970873786407767,154.0,1.3628318584070795,135.0,1.1946902654867257
52073,1378.0,523.0,86513.0,35.0,2.539912917271408,631.0,1.2065009560229445,585.0,1.118546845124283
52074,394.0,131.0,65250.0,57.0,14.467005076142131,189.0,1.4427480916030535,185.0,1.4122137404580153
52076,2302.0,950.0,53197.0,114.0,4.9522154648132055,1096.0,1.1536842105263159,995.0,1.0473684210526315
52077,353.0,158.0,67500.0,32.0,9.06515580736544,142.0,0.8987341772151899,125.0,0.7911392405063291
52078,715.0,294.0,67353.0,35.0,4.895104895104895,430.0,1.4625850340136055,400.0,1.3605442176870748
52079,729.0,351.0,49917.0,68.0,9.327846364883403,397.0,1.131054131054131,350.0,0.9971509971509972
52101,13531.0,5123.0,66647.0,978.0,7.227847165767497,6968.0,1.3601405426507907,5040.0,0.9837985555338669
52132,1830.0,857.0,53218.0,168.0,9.180327868852459,918.0,1.0711785297549592,860.0,1.0035005834305717
52133,778.0,288.0,67500.0,35.0,4.4987146529562985,359.0,1.2465277777777777,325.0,1.1284722222222223
52134,315.0,125.0,51042.0,39.0,12.380952380952381,128.0,1.024,95.0,0.76
52135,667.0,310.0,51750.0,69.0,10.344827586206897,362.0,1.167741935483871,335.0,1.0806451612903225
52136,5722.0,2489.0,53939.0,495.0,8.650821391121985,2925.0,1.1751707513057452,2485.0,0.9983929288871033
52140,597.0,273.0,46898.0,70.0,11.725293132328309,225.0,0.8241758241758241,190.0,0.6959706959706959
52141,1196.0,504.0,54583.0,71.0,5.936454849498328,459.0,0.9107142857142857,420.0,0.8333333333333334
52142,1743.0,619.0,40179.0,344.0,19.736087205966722,743.0,1.2003231017770597,580.0,0.9369951534733441
52144,1167.0,504.0,69128.0,61.0,5.2270779777206515,510.0,1.0119047619047619,460.0,0.9126984126984127
52146,877.0,426.0,54583.0,108.0,12.314709236031927,326.0,0.7652582159624414,290.0,0.6807511737089202
52147,1061.0,435.0,60625.0,56.0,5.27803958529689,510.0,1.1724137931034482,480.0,1.103448275862069
52151,1849.0,856.0,53676.0,196.0,10.600324499729583,747.0,0.8726635514018691,675.0,0.7885514018691588
52154,842.0,391.0,59583.0,44.0,5.225653206650831,416.0,1.0639386189258313,380.0,0.9718670076726342
52155,1340.0,550.0,59167.0,83.0,6.1940298507462686,576.0,1.0472727272727274,490.0,0.8909090909090909
52156,517.0,208.0,48462.0,42.0,8.123791102514506,275.0,1.3221153846153846,230.0,1.1057692307692308
52157,1692.0,795.0,41815.0,217.0,12.825059101654846,756.0,0.9509433962264151,730.0,0.9182389937106918
52158,257.0,143.0,41250.0,44.0,17.120622568093385,126.0,0.8811188811188811,110.0,0.7692307692307693
52159,2295.0,1036.0,49932.0,215.0,9.368191721132897,1201.0,1.1592664092664093,1090.0,1.0521235521235521
52160,860.0,385.0,45781.0,23.0,2.6744186046511627,454.0,1.1792207792207792,405.0,1.051948051948052
52161,1317.0,614.0,70682.0,69.0,5.239179954441913,637.0,1.0374592833876222,555.0,0.9039087947882736
52162,3669.0,1304.0,55278.0,908.0,24.747887707822294,1597.0,1.2246932515337423,1250.0,0.9585889570552147
52163,363.0,158.0,45000.0,8.0,2.203856749311295,160.0,1.0126582278481013,150.0,0.9493670886075949
52164,335.0,127.0,69750.0,31.0,9.253731343283581,153.0,1.204724409448819,130.0,1.0236220472440944
52165,654.0,324.0,62500.0,23.0,3.5168195718654434,409.0,1.2623456790123457,380.0,1.1728395061728396
52166,118.0,54.0,49375.0,8.0,6.779661016949152,55.0,1.0185185185185186,50.0,0.9259259259259259
52168,254.0,136.0,-666666666.0,85.0,33.46456692913386,125.0,0.9191176470588235,120.0,0.8823529411764706
52169,315.0,143.0,71964.0,33.0,10.476190476190476,142.0,0.993006993006993,125.0,0.8741258741258742
52170,509.0,219.0,61250.0,32.0,6.286836935166994,244.0,1.1141552511415524,225.0,1.0273972602739727
52171,953.0,398.0,61447.0,46.0,4.826862539349423,475.0,1.193467336683417,445.0,1.1180904522613064
52172,6128.0,2665.0,49819.0,513.0,8.371409921671018,2940.0,1.103189493433396,2595.0,0.9737335834896811
52175,3535.0,1472.0,53065.0,390.0,11.032531824611032,1704.0,1.1576086956521738,1480.0,1.0054347826086956
52201,1464.0,549.0,95174.0,44.0,3.0054644808743167,701.0,1.2768670309653916,625.0,1.138433515482696
52202,1056.0,370.0,84063.0,44.0,4.166666666666667,537.0,1.4513513513513514,510.0,1.3783783783783783
52203,2214.0,866.0,83250.0,44.0,1.987353206865402,1251.0,1.4445727482678983,1160.0,1.3394919168591224
52205,8855.0,3491.0,54332.0,681.0,7.690570299265952,3513.0,1.0063019192208535,3100.0,0.8879977083930106
52206,2614.0,918.0,97273.0,73.0,2.79265493496557,1380.0,1.5032679738562091,1245.0,1.3562091503267975
52207,472.0,167.0,60625.0,47.0,9.957627118644067,190.0,1.1377245508982037,190.0,1.1377245508982037
52208,3102.0,1339.0,56815.0,248.0,7.9948420373952285,1506.0,1.1247199402539207,1390.0,1.0380881254667662
52209,1100.0,446.0,68281.0,68.0,6.181818181818182,628.0,1.4080717488789238,590.0,1.3228699551569507
52210,726.0,260.0,57841.0,185.0,25.482093663911847,325.0,1.25,310.0,1.1923076923076923
52211,2628.0,1178.0,58289.0,195.0,7.420091324200913,1452.0,1.232597623089983,1335.0,1.133276740237691
52212,237.0,128.0,55714.0,43.0,18.143459915611814,80.0,0.625,80.0,0.625
52213,4021.0,1508.0,81667.0,181.0,4.50136781895051,1965.0,1.3030503978779842,1910.0,1.26657824933687
52214,3320.0,1349.0,73105.0,238.0,7.168674698795181,1773.0,1.3143068939955522,1640.0,1.2157153446997777
52215,737.0,312.0,55000.0,113.0,15.332428765264586,371.0,1.189102564102564,330.0,1.0576923076923077
52216,1224.0,561.0,53438.0,168.0,13.72549019607843,541.0,0.964349376114082,485.0,0.8645276292335116
52217,572.0,238.0,62500.0,132.0,23.076923076923077,240.0,1.0084033613445378,220.0,0.9243697478991597
52218,2049.0,720.0,76406.0,89.0,4.343582235236701,906.0,1.2583333333333333,795.0,1.1041666666666667
52219,176.0,78.0,63750.0,35.0,19.886363636363637,96.0,1.2307692307692308,90.0,1.1538461538461537
52220,268.0,147.0,58060.0,0.0,0.0,179.0,1.217687074829932,165.0,1.1224489795918366
52221,245.0,109.0,65982.0,13.0,5.3061224489795915,125.0,1.146788990825688,125.0,1.146788990825688
52222,502.0,255.0,47946.0,55.0,10.95617529880478,212.0,0.8313725490196079,200.0,0.7843137254901961
52223,1017.0,446.0,66071.0,89.0,8.751229105211406,498.0,1.116591928251121,445.0,0.9977578475336323
52224,1974.0,824.0,73250.0,96.0,4.86322188449848,983.0,1.1929611650485437,860.0,1.0436893203883495
52225,290.0,124.0,52813.0,29.0,10.0,104.0,0.8387096774193549,95.0,0.7661290322580645
52227,3021.0,1052.0,96111.0,110.0,3.6411784177424695,1594.0,1.515209125475285,1490.0,1.4163498098859315
52228,3194.0,1182.0,94706.0,56.0,1.7532874139010646,1390.0,1.1759729272419628,1365.0,1.1548223350253808
52229,822.0,315.0,73682.0,62.0,7.542579075425791,409.0,1.2984126984126985,380.0,1.2063492063492063
52231,214.0,99.0,57396.0,16.0,7.4766355140186915,88.0,0.8888888888888888,75.0,0.7575757575757576
52232,170.0,75.0,55694.0,10.0,5.882352941176471,92.0,1.2266666666666666,85.0,1.1333333333333333
52233,7139.0,3034.0,46379.0,1039.0,14.553859083905309,3652.0,1.2036914963744232,3500.0,1.1535926170072512
52235,740.0,338.0,54219.0,76.0,10.27027027027027,391.0,1.1568047337278107,365.0,1.0798816568047338
52236,723.0,285.0,57986.0,31.0,4.287690179806362,321.0,1.1263157894736842,245.0,0.8596491228070176
52237,1622.0,595.0,70496.0,193.0,11.89889025893958,774.0,1.3008403361344538,610.0,1.0252100840336134
52240,36402.0,15278.0,42959.0,10543.0,28.962694357452886,20280.0,1.3273988741981935,14760.0,0.9660950386176201
52241,20909.0,8408.0,59788.0,3218.0,15.39050169783347,10764.0,1.280209324452902,8810.0,1.0478116079923883
52242,1474.0,0.0,-666666666.0,0.0,0.0,405.0,inf,,
52245,25195.0,9404.0,66605.0,3802.0,15.090295693589997,12856.0,1.3670778392173544,8320.0,0.8847299021692897
52246,23032.0,10319.0,50313.0,5755.0,24.986974643973603,11880.0,1.1512743482895629,7555.0,0.7321445876538424
52247,5130.0,1890.0,63333.0,418.0,8.148148148148149,2262.0,1.1968253968253968,1815.0,0.9603174603174603
52248,1823.0,717.0,63641.0,238.0,13.055403181568842,877.0,1.2231520223152021,800.0,1.1157601115760112
52249,939.0,390.0,66500.0,42.0,4.472843450479234,426.0,1.0923076923076922,395.0,1.0128205128205128
52251,573.0,235.0,71650.0,34.0,5.93368237347295,295.0,1.2553191489361701,270.0,1.148936170212766
52253,3362.0,1282.0,72917.0,212.0,6.305770374776919,1708.0,1.3322932917316692,1610.0,1.2558502340093605
52254,770.0,382.0,49615.0,77.0,10.0,329.0,0.8612565445026178,310.0,0.8115183246073299
52255,1730.0,611.0,65861.0,222.0,12.832369942196532,716.0,1.1718494271685762,665.0,1.088379705400982
52257,225.0,92.0,76250.0,12.0,5.333333333333333,132.0,1.434782608695652,115.0,1.25
52301,3527.0,1518.0,56818.0,315.0,8.931102920328891,1770.0,1.1660079051383399,1625.0,1.0704874835309617
52302,41179.0,16705.0,72584.0,3350.0,8.135214551106147,20801.0,1.2451960490870997,19735.0,1.1813828195151153
52305,654.0,230.0,75000.0,77.0,11.773700305810397,300.0,1.3043478260869565,260.0,1.1304347826086956
52306,1601.0,609.0,65729.0,87.0,5.434103685196752,797.0,1.3087027914614122,765.0,1.2561576354679802
52307,162.0,79.0,-666666666.0,0.0,0.0,72.0,0.9113924050632911,,
52308,135.0,65.0,63036.0,8.0,5.925925925925926,62.0,0.9538461538461539,45.0,0.6923076923076923
52309,460.0,199.0,70865.0,32.0,6.956521739130435,229.0,1.150753768844221,220.0,1.1055276381909547
52310,6343.0,2560.0,58167.0,402.0,6.337695096957276,2925.0,1.142578125,2625.0,1.025390625
52312,51.0,25.0,36250.0,9.0,17.647058823529413,27.0,1.08,25.0,1.0
52313,313.0,125.0,69931.0,25.0,7.987220447284345,178.0,1.424,160.0,1.28
52314,6023.0,1844.0,82016.0,309.0,5.130333720737174,2565.0,1.390997830802603,2020.0,1.0954446854663775
52315,1118.0,502.0,60547.0,89.0,7.9606440071556355,522.0,1.0398406374501992,480.0,0.9561752988047809
52316,1650.0,682.0,57115.0,113.0,6.848484848484849,816.0,1.1964809384164223,685.0,1.0043988269794721
52317,20321.0,7796.0,85604.0,1159.0,5.703459475419517,11591.0,1.4867880964597229,10590.0,1.358388917393535
52318,859.0,373.0,73542.0,111.0,12.922002328288707,491.0,1.3163538873994638,465.0,1.2466487935656836
52320,1138.0,456.0,49107.0,202.0,17.75043936731107,488.0,1.0701754385964912,430.0,0.9429824561403509
52321,358.0,154.0,51250.0,80.0,22.3463687150838,172.0,1.1168831168831168,165.0,1.0714285714285714
52322,2498.0,969.0,67050.0,113.0,4.523618895116093,1332.0,1.3746130030959753,1255.0,1.2951496388028896
52323,926.0,346.0,64500.0,101.0,10.907127429805616,454.0,1.3121387283236994,405.0,1.170520231213873
52324,2112.0,682.0,102105.0,87.0,4.119318181818182,1193.0,1.749266862170088,1140.0,1.6715542521994136
52325,988.0,375.0,52070.0,111.0,11.234817813765183,321.0,0.856,290.0,0.7733333333333333
52326,567.0,220.0,66250.0,25.0,4.409171075837743,235.0,1.0681818181818181,220.0,1.0
52327,3042.0,1262.0,75551.0,274.0,9.007232084155161,1592.0,1.2614896988906497,1300.0,1.0301109350237718
52328,3059.0,1080.0,127333.0,15.0,0.4903563255966002,1584.0,1.4666666666666666,1540.0,1.4259259259259258
52329,852.0,352.0,73148.0,11.0,1.2910798122065728,408.0,1.1590909090909092,365.0,1.0369318181818181
52330,798.0,336.0,75000.0,86.0,10.776942355889725,380.0,1.130952380952381,365.0,1.0863095238095237
52332,2053.0,801.0,70417.0,191.0,9.303458353628836,1075.0,1.3420724094881398,955.0,1.1922596754057428
52333,6808.0,2493.0,107460.0,265.0,3.892479435957697,3622.0,1.452868030485359,3310.0,1.327717609306057
52334,157.0,79.0,72292.0,42.0,26.751592356687897,77.0,0.9746835443037974,65.0,0.8227848101265823
52335,730.0,318.0,40577.0,100.0,13.698630136986301,349.0,1.0974842767295598,315.0,0.9905660377358491
52336,2394.0,933.0,71576.0,169.0,7.059314954051796,1240.0,1.3290460878885315,1175.0,1.2593783494105038
52337,794.0,288.0,56000.0,38.0,4.785894206549118,365.0,1.2673611111111112,330.0,1.1458333333333333
52338,3489.0,1260.0,115603.0,111.0,3.181427343078246,1830.0,1.4523809523809523,1765.0,1.4007936507936507
52339,4067.0,1445.0,50693.0,650.0,15.98229653307106,1687.0,1.1674740484429065,1480.0,1.0242214532871972
52340,3236.0,1278.0,81011.0,132.0,4.07911001236094,1729.0,1.3528951486697967,1675.0,1.310641627543036
52341,1119.0,453.0,91406.0,57.0,5.093833780160858,497.0,1.0971302428256071,490.0,1.0816777041942605
52342,3436.0,1407.0,47723.0,421.0,12.252619324796274,1615.0,1.1478322672352523,1405.0,0.9985785358919688
52345,1517.0,546.0,88333.0,64.0,4.218852999340804,808.0,1.47985347985348,770.0,1.4102564102564104
52346,1431.0,498.0,80476.0,116.0,8.106219426974144,730.0,1.465863453815261,660.0,1.3253012048192772
52347,1259.0,557.0,63125.0,76.0,6.036536934074663,678.0,1.2172351885098742,625.0,1.1220825852782765
52348,62.0,35.0,60313.0,4.0,6.451612903225806,25.0,0.7142857142857143,25.0,0.7142857142857143
52349,7551.0,3085.0,53290.0,1088.0,14.408687591047544,3253.0,1.0544570502431119,2950.0,0.9562398703403565
52351,1367.0,507.0,106023.0,9.0,0.6583760058522312,805.0,1.5877712031558184,735.0,1.4497041420118344
52352,1568.0,580.0,74000.0,78.0,4.974489795918367,745.0,1.2844827586206897,720.0,1.2413793103448276
52353,9488.0,3782.0,55411.0,1213.0,12.784569983136594,4255.0,1.1250661025912216,3655.0,0.9664198836594394
52354,365.0,185.0,80089.0,22.0,6.027397260273973,225.0,1.2162162162162162,210.0,1.135135135135135
52355,257.0,128.0,53333.0,37.0,14.396887159533074,153.0,1.1953125,140.0,1.09375
52356,2573.0,988.0,63500.0,141.0,5.4799844539448115,1156.0,1.1700404858299596,1045.0,1.0576923076923077
52358,3723.0,1533.0,65321.0,344.0,9.239860327692721,1840.0,1.2002609262883235,1750.0,1.1415525114155252
52359,265.0,94.0,42188.0,2.0,0.7547169811320755,152.0,1.6170212765957446,150.0,1.5957446808510638
52361,4425.0,1871.0,63555.0,610.0,13.785310734463277,2152.0,1.1501870657402458,1870.0,0.9994655264564404
52362,1127.0,421.0,58309.0,135.0,11.978704525288377,382.0,0.9073634204275535,345.0,0.8194774346793349
52401,2089.0,960.0,40161.0,462.0,22.11584490186692,848.0,0.8833333333333333,665.0,0.6927083333333334
52402,41531.0,17329.0,61167.0,4545.0,10.943632467313574,20948.0,1.2088406717063882,18780.0,1.0837324715794334
52403,23408.0,9744.0,62293.0,2528.0,10.799726589200274,11299.0,1.1595853858784892,10220.0,1.0488505747126438
52404,40279.0,16925.0,54407.0,5799.0,14.397080364457906,20782.0,1.227887740029542,18985.0,1.1217134416543575
52405,24848.0,10645.0,59994.0,2830.0,11.389246619446233,13178.0,1.2379520901831846,12290.0,1.1545326444340065
52411,8033.0,2852.0,133333.0,83.0,1.0332378936885347,3989.0,1.3986676016830295,3845.0,1.3481767180925666
52501,29478.0,12135.0,44952.0,4524.0,15.347038469366986,12864.0,1.0600741656365884,11480.0,0.9460238978162341
52530,1123.0,471.0,46615.0,73.0,6.500445235975067,429.0,0.910828025477707,415.0,0.881104033970276
52531,5880.0,2450.0,56000.0,647.0,11.003401360544217,2697.0,1.1008163265306123,2445.0,0.9979591836734694
52533,1425.0,484.0,55270.0,144.0,10.105263157894736,782.0,1.615702479338843,745.0,1.5392561983471074
52534,421.0,150.0,36071.0,74.0,17.577197149643705,188.0,1.2533333333333334,165.0,1.1
52535,1039.0,405.0,49879.0,205.0,19.73051010587103,457.0,1.128395061728395,390.0,0.9629629629629629
52536,991.0,450.0,50192.0,64.0,6.458123107971746,428.0,0.9511111111111111,405.0,0.9
52537,7316.0,2618.0,65069.0,739.0,10.101148168398032,3246.0,1.239877769289534,2630.0,1.004583651642475
52540,1349.0,604.0,45870.0,158.0,11.712379540400297,591.0,0.9784768211920529,565.0,0.9354304635761589
52542,354.0,141.0,43355.0,66.0,18.64406779661017,151.0,1.070921985815603,135.0,0.9574468085106383
52543,459.0,130.0,93966.0,0.0,0.0,241.0,1.853846153846154,195.0,1.5
52544,7309.0,3310.0,35806.0,1410.0,19.291284717471612,3052.0,0.9220543806646526,2830.0,0.8549848942598187
52548,97.0,40.0,53929.0,10.0,10.309278350515465,42.0,1.05,40.0,1.0
52549,965.0,269.0,43523.0,283.0,29.326424870466322,289.0,1.0743494423791822,240.0,0.8921933085501859
52550,583.0,244.0,39250.0,120.0,20.58319039451115,200.0,0.819672131147541,155.0,0.6352459016393442
52551,402.0,205.0,63958.0,22.0,5.472636815920398,185.0,0.9024390243902439,150.0,0.7317073170731707
52552,846.0,355.0,51953.0,70.0,8.274231678486998,371.0,1.0450704225352112,340.0,0.9577464788732394
52553,1889.0,711.0,54792.0,257.0,13.605082053996824,858.0,1.2067510548523206,765.0,1.0759493670886076
52554,1306.0,592.0,48889.0,228.0,17.457886676875958,625.0,1.0557432432432432,575.0,0.9712837837837838
52555,368.0,152.0,44167.0,30.0,8.152173913043478,141.0,0.9276315789473685,110.0,0.7236842105263158
52556,13806.0,5111.0,45763.0,1685.0,12.204838476024916,5879.0,1.1502641361768735,4420.0,0.8648014087262766
52557,66.0,0.0,-666666666.0,0.0,0.0,0.0,,-666666666.0,-inf
52560,256.0,103.0,45104.0,64.0,25.0,105.0,1.0194174757281553,95.0,0.9223300970873787
52561,965.0,400.0,50577.0,110.0,11.398963730569948,481.0,1.2025,410.0,1.025
52563,1463.0,607.0,61791.0,132.0,9.022556390977444,655.0,1.0790774299835255,615.0,1.013179571663921
52565,1752.0,772.0,49063.0,129.0,7.363013698630137,692.0,0.8963730569948186,595.0,0.7707253886010362
52566,199.0,77.0,45625.0,25.0,12.56281407035176,107.0,1.3896103896103895,95.0,1.2337662337662338
52567,803.0,322.0,58214.0,69.0,8.592777085927771,462.0,1.434782608695652,440.0,1.3664596273291925
52569,506.0,277.0,54583.0,28.0,5.533596837944664,182.0,0.6570397111913358,155.0,0.5595667870036101
52570,1014.0,329.0,50750.0,123.0,12.1301775147929,352.0,1.0699088145896656,220.0,0.668693009118541
52571,1482.0,603.0,49844.0,155.0,10.458839406207828,610.0,1.0116086235489221,535.0,0.8872305140961857
52572,1112.0,427.0,48393.0,185.0,16.636690647482013,453.0,1.0608899297423888,420.0,0.9836065573770492
52573,196.0,56.0,-666666666.0,0.0,0.0,54.0,0.9642857142857143,,
52574,744.0,336.0,44125.0,89.0,11.96236559139785,330.0,0.9821428571428571,305.0,0.9077380952380952
52576,536.0,258.0,50556.0,17.0,3.171641791044776,205.0,0.7945736434108527,170.0,0.6589147286821705
52577,14896.0,6107.0,52695.0,2336.0,15.682062298603652,6883.0,1.1270672998198787,6055.0,0.991485180939905
52580,621.0,254.0,58214.0,46.0,7.407407407407407,343.0,1.3503937007874016,330.0,1.2992125984251968
52581,355.0,144.0,47500.0,14.0,3.943661971830986,115.0,0.7986111111111112,80.0,0.5555555555555556
52583,360.0,161.0,48125.0,15.0,4.166666666666667,123.0,0.7639751552795031,115.0,0.7142857142857143
52584,690.0,183.0,69531.0,30.0,4.3478260869565215,251.0,1.3715846994535519,170.0,0.9289617486338798
52585,984.0,404.0,61250.0,51.0,5.182926829268292,502.0,1.2425742574257426,470.0,1.1633663366336633
52586,462.0,219.0,57361.0,32.0,6.926406926406926,230.0,1.0502283105022832,145.0,0.6621004566210046
52588,35.0,9.0,-666666666.0,0.0,0.0,0.0,0.0,-666666666.0,-74074074.0
52590,1264.0,473.0,40361.0,347.0,27.45253164556962,401.0,0.8477801268498943,295.0,0.6236786469344608
52591,2972.0,1274.0,53148.0,196.0,6.594885598923284,1336.0,1.0486656200941915,1170.0,0.9183673469387755
52593,187.0,79.0,75139.0,27.0,14.438502673796792,84.0,1.0632911392405062,75.0,0.9493670886075949
52594,251.0,112.0,60000.0,18.0,7.171314741035856,89.0,0.7946428571428571,80.0,0.7142857142857143
52595,384.0,132.0,45000.0,56.0,14.583333333333334,172.0,1.303030303030303,160.0,1.2121212121212122
52601,28735.0,12578.0,49613.0,5309.0,18.47572646598225,13305.0,1.0577993321672763,11750.0,0.934170774367944
52619,664.0,252.0,51389.0,141.0,21.234939759036145,358.0,1.4206349206349207,345.0,1.369047619047619
52620,931.0,343.0,54766.0,85.0,9.129967776584317,367.0,1.0699708454810495,275.0,0.8017492711370262
52621,731.0,289.0,74063.0,21.0,2.8727770177838576,377.0,1.3044982698961938,345.0,1.193771626297578
52623,1798.0,724.0,61875.0,86.0,4.783092324805339,856.0,1.1823204419889504,805.0,1.111878453038674
52624,317.0,129.0,48681.0,63.0,19.873817034700316,142.0,1.1007751937984496,135.0,1.0465116279069768
52625,2786.0,1105.0,60043.0,139.0,4.989231873653984,1236.0,1.118552036199095,1170.0,1.0588235294117647
52626,1122.0,520.0,46250.0,150.0,13.368983957219251,432.0,0.8307692307692308,405.0,0.7788461538461539
52627,12398.0,5085.0,45173.0,1575.0,12.70366188094854,5248.0,1.032055063913471,4750.0,0.9341199606686332
52630,374.0,173.0,41458.0,69.0,18.449197860962567,195.0,1.1271676300578035,170.0,0.9826589595375722
52632,12577.0,5291.0,42475.0,2400.0,19.08245209509422,5345.0,1.0102060102060102,4705.0,0.8892458892458892
52635,855.0,328.0,38500.0,110.0,12.865497076023392,329.0,1.0030487804878048,300.0,0.9146341463414634
52637,2558.0,957.0,60750.0,179.0,6.997654417513683,1151.0,1.2027168234064787,1060.0,1.1076280041797284
52638,591.0,212.0,65278.0,53.0,8.967851099830796,257.0,1.2122641509433962,235.0,1.1084905660377358
52639,1888.0,761.0,64971.0,209.0,11.069915254237289,844.0,1.1090670170827859,815.0,1.0709592641261498
52640,1451.0,539.0,64896.0,90.0,6.202618883528601,708.0,1.313543599257885,670.0,1.2430426716141
52641,12247.0,4671.0,54622.0,1051.0,8.581693475953294,5666.0,1.2130164846927853,4975.0,1.0650824234639265
52644,422.0,171.0,64485.0,29.0,6.872037914691943,201.0,1.1754385964912282,180.0,1.0526315789473684
52645,3455.0,1412.0,55109.0,431.0,12.474674384949349,1536.0,1.0878186968838528,1425.0,1.0092067988668556
52646,357.0,151.0,61146.0,84.0,23.529411764705884,114.0,0.7549668874172185,95.0,0.6291390728476821
52647,200.0,86.0,62500.0,21.0,10.5,104.0,1.2093023255813953,100.0,1.1627906976744187
52649,897.0,363.0,46563.0,61.0,6.800445930880714,330.0,0.9090909090909091,285.0,0.7851239669421488
52650,802.0,301.0,75114.0,22.0,2.743142144638404,393.0,1.3056478405315615,370.0,1.2292358803986712
52651,650.0,262.0,34500.0,155.0,23.846153846153847,238.0,0.9083969465648855,215.0,0.8206106870229007
52653,3611.0,1367.0,63869.0,231.0,6.397119911381889,1895.0,1.3862472567666422,1695.0,1.2399414776883686
52654,1669.0,629.0,60750.0,261.0,15.638106650689036,661.0,1.0508744038155804,595.0,0.9459459459459459
52655,4163.0,1788.0,51100.0,520.0,12.49099207302426,1795.0,1.0039149888143177,1605.0,0.8976510067114094
52656,2385.0,1069.0,63813.0,104.0,4.360587002096436,1184.0,1.1075771749298409,1080.0,1.010289990645463
52657,73.0,28.0,63750.0,0.0,0.0,44.0,1.5714285714285714,40.0,1.4285714285714286
52658,887.0,398.0,61384.0,27.0,3.043968432919955,423.0,1.0628140703517588,400.0,1.0050251256281406
52659,1434.0,571.0,47679.0,102.0,7.112970711297071,688.0,1.2049036777583186,660.0,1.1558669001751314
52660,155.0,59.0,33906.0,0.0,0.0,51.0,0.864406779661017,,
52701,127.0,47.0,60156.0,0.0,0.0,54.0,1.148936170212766,50.0,1.0638297872340425
52720,752.0,326.0,86667.0,62.0,8.24468085106383,424.0,1.3006134969325154,405.0,1.2423312883435582
52721,904.0,313.0,78036.0,29.0,3.2079646017699117,408.0,1.3035143769968052,380.0,1.2140575079872205
52722,37476.0,14586.0,82056.0,2205.0,5.883765609990394,18020.0,1.2354312354312353,17045.0,1.1685863156451393
52726,4780.0,1824.0,92083.0,172.0,3.598326359832636,2296.0,1.2587719298245614,2225.0,1.2198464912280702
52727,390.0,159.0,51442.0,11.0,2.8205128205128207,173.0,1.0880503144654088,160.0,1.0062893081761006
52728,1070.0,418.0,61250.0,31.0,2.897196261682243,513.0,1.2272727272727273,500.0,1.1961722488038278
52729,918.0,367.0,66964.0,41.0,4.466230936819172,430.0,1.1716621253405994,395.0,1.0762942779291553
